QuoteNumber,QuoteConversion_Flag
972,0.355692968163364
973,0.3437149189163824
975,0.6842257390523545
976,0.32722422878994073
977,1.0
979,0.0
982,0.8282240585150228
984,0.0
985,0.0
995,0.0
996,0.32333258670357673
999,1.0
1001,0.2758537241203087
1004,0.6272359641832961
1005,0.0
1009,0.0
1010,1.0
1011,0.7056827395675153
1012,1.0
1014,1.0
1015,1.0
1016,1.0
1018,0.0
1019,1.0
1020,0.3581614792983198
1024,0.27352756000206924
1025,0.562686189498101
1028,0.0
1030,0.0
1032,0.6706607742537941
1035,0.0
1037,1.0
1038,0.7081760547827445
1042,0.0
1043,1.0
1053,0.530533230250183
1055,0.0
1057,0.0
1059,0.0
1061,0.2272704525614648
1067,0.3868365277631698
1069,0.2844646416371357
1073,0.0
1075,0.6586485789187078
1077,0.0
1078,0.0
1079,0.0
1080,1.0
1082,0.0
1083,0.0
1086,0.0
1089,0.23868391442968812
1090,1.0
1098,0.0
1099,0.23190622319298054
1102,0.3675946145179138
1103,1.0
1104,0.0
1105,0.469693666729119
1106,0.0
1115,0.36827107029772926
1118,1.0
1124,0.23353839296576634
1130,0.2745615221848867
1134,0.31382056939257436
1135,0.6061745925841427
1137,0.0
1142,0.6662363349158651
1143,0.0
1144,0.0
1147,0.29024540270121396
1155,1.0
1156,0.0
1158,0.299695439917574
1160,0.0
1162,0.2475519048934597
1168,0.0
1169,0.5737414136247825
1170,0.0
1171,0.6734006548329515
1172,0.71533058943907
1178,0.6103778579744241
1179,0.3286291915858501
1181,0.0
1183,0.0
1187,0.6851111975724561
1188,0.2969988449671978
1190,0.0
1191,0.0
1193,1.0
1195,0.0
1203,0.0
1204,0.0
1208,0.5342204552555465
1216,0.0
1221,0.3644162415815665
1223,0.6221042771256206
1225,0.0
1229,0.23795567037015472
1231,0.7188725140021519
1233,0.0
1238,0.0
1240,1.0
1242,0.0
1243,0.6490229475222389
1244,0.6968671220982854
1245,0.6663571285564032
1250,0.4463000406882693
1251,0.0
1257,0.6664001835475846
1260,0.0
1261,1.0
1282,1.0
1283,0.0
1285,0.0
1286,0.3273613983777249
1287,0.6101897257222861
1288,0.19676533014188763
1290,1.0
1291,0.0
1293,1.0
1294,0.7293614586115275
1300,0.5592780367241
1309,0.3405737135634623
1310,0.0
1312,1.0
1314,0.2916135481714858
1315,0.6814344765504181
1317,0.3376093226070571
1321,0.667009195244511
1325,0.628467845688485
1331,0.28561197492594004
1334,1.0
1335,0.7119959225872409
1337,0.0
1339,0.17845253871860658
1340,0.6114737578674355
1349,0.0
1350,1.0
1352,0.0
1356,0.6398720021810952
1359,0.0
1362,0.0
1364,0.3214068061112018
1365,0.0
1367,0.0
1368,0.5603495752683715
1369,0.0
1370,0.29553184315756337
1371,0.0
1372,0.20386527791727513
1374,0.6539423325769945
1380,0.0
1382,0.0
1384,0.0
1385,0.798390892673196
1386,1.0
1388,0.5984359662148186
1389,0.2807753583438712
1390,0.35437100615107564
1391,0.2935761943767329
1392,0.0
1393,0.4088571373992293
1395,0.6927215989613753
1399,0.7548898903899988
1400,0.0
1405,0.0
1406,0.0
1407,0.0
1410,0.0
1413,0.6832629805448697
1415,0.0
1417,1.0
1418,0.6641124611638385
1419,1.0
1420,0.5485388614018866
1422,0.0
1423,0.322889222005951
1424,1.0
1426,0.19837369132042743
1427,1.0
1429,0.3106750663413716
1431,0.0
1433,0.0
1438,1.0
1440,0.31160863667902394
1442,0.21870568391928036
1448,0.6624310654891843
1449,0.0
1451,0.0
1453,0.30831285492793536
1454,0.0
1455,0.0
1458,0.0
1459,0.3024435460719967
1460,0.0
1461,1.0
1465,0.0
1466,0.0
1470,1.0
1474,0.5444500984175911
1475,0.6627579613285907
1476,0.36861353399825814
1478,0.30165456360796233
1479,0.0
1483,1.0
1485,0.2725191409236914
1488,0.3313444889038481
1490,0.0
1492,0.0
1493,0.594610012389353
1500,0.0
1505,0.0
1506,0.0
1510,0.0
1511,0.0
1513,0.0
1518,0.0
1523,0.0
1528,0.4810822920145983
1538,0.0
1543,1.0
1545,0.35573722406834885
1546,0.0
1547,0.6642521255797348
1549,0.32996581040436596
1551,0.31882765468497176
1558,0.22768028201185211
1561,0.5315692512298705
1563,0.16197036660779784
1564,0.6260946784427334
1568,0.0
1574,0.0
1575,0.32298416113177064
1576,0.0
1578,0.0
1581,0.0
1582,0.0
1583,0.6693250302741964
1586,0.0
1588,1.0
1589,1.0
1593,0.0
1594,0.0
1595,0.0
1605,0.37965502963913067
1607,0.0
1608,0.0
1610,0.0
1614,0.0
1616,0.0
1617,0.5993538210308403
1630,0.6687806676304466
1631,0.4216009400069278
1632,1.0
1636,0.0
1638,0.0
1639,0.25599541630788686
1641,0.0
1647,0.0
1649,1.0
1651,0.0
1653,0.0
1654,0.0
1656,0.3506561984324121
1658,0.0
1659,0.0
1664,0.3119088937598084
1666,0.6562547172363911
1669,0.0
1670,0.0
1671,0.0
1673,1.0
1674,0.5487049293811619
1675,0.0
1681,0.6789822495110129
1682,0.0
1683,0.0
1684,0.3181083114115375
1686,0.2595338347660436
1691,0.0
1693,0.0
1699,0.0
1700,0.671803545148909
1703,0.0
1705,0.39854527713981014
1709,0.6911873482088648
1710,0.0
1714,0.6919536912862639
1717,0.0
1721,0.30734220068886753
1725,0.6843697084402086
1727,0.0
1728,0.0
1735,0.199255907599951
1736,0.0
1740,0.0
1744,0.6429691414305244
1745,0.27899094910169847
1748,0.6735690443806662
1750,0.0
1752,0.23705291302174766
1757,0.0
1759,0.0
1763,0.24902774717303885
1764,0.38405539883992984
1768,0.0
1772,1.0
1773,0.0
1780,1.0
1790,0.6499083986456722
1792,0.0
1794,0.20033459167160375
1795,0.2676963018832064
1798,0.0
1801,0.0
1803,0.0
1804,0.697866162488813
1810,0.3788506513691054
1813,0.0
1818,0.0
1820,0.0
1824,0.0
1825,0.7317110847080907
1826,1.0
1831,1.0
1834,0.6519230259870432
1839,0.0
1841,0.0
1843,1.0
1848,0.5834025709750177
1849,0.0
1851,0.0
1852,0.0
1857,0.699911489491069
1858,0.0
1860,0.2479889355839333
1862,0.0
1863,0.28021315782455536
1864,0.6481272105527184
1869,0.6054719846884075
1872,0.0
1879,0.8452503035424234
1880,0.0
1881,0.6421494234295176
1884,0.0
1888,1.0
1890,0.34898805317280707
1891,0.0
1893,0.2890843708655763
1895,0.3281218160183279
1896,0.0
1904,0.0
1905,0.0
1908,0.6061407640578251
1910,0.692623765760274
1912,0.0
1913,0.2553949930827685
1919,0.0
1920,0.0
1922,0.0
1923,1.0
1927,0.29010146453568786
1929,0.0
1930,0.0
1939,1.0
1941,0.0
1944,0.0
1947,0.0
1953,0.30166372254219387
1958,0.21613873153661578
1959,0.0
1961,0.6779485720273883
1964,0.0
1967,0.0
1969,0.0
1970,0.2811571766100273
1972,0.21914647506337873
1973,0.0
1975,0.19064047212926397
1977,0.0
1979,0.0
1982,0.3687945839472753
1984,0.0
1988,0.2877264535323293
1989,1.0
1992,0.0
1994,0.0
1995,0.6420583481731827
1996,0.0
1997,0.26333148325760186
1998,0.0
2003,0.0
2004,1.0
2007,0.0
2008,0.5747262278589241
2010,0.28257851247050075
2013,0.4171906341239878
2014,0.0
2020,0.0
2021,0.30078675908287095
2022,1.0
2023,0.0
2026,0.35579798779761734
2032,0.0
2033,0.0
2035,0.0
2036,0.0
2037,0.0
2041,0.0
2044,0.0
2045,0.0
2046,0.6196370903049845
2047,0.0
2049,0.0
2051,1.0
2052,0.0
2053,0.0
2056,0.0
2061,0.0
2063,0.0
2065,0.0
2070,0.44429842417708454
2074,0.0
2075,0.32266539060006805
2078,0.31623496571183357
2080,0.0
2081,0.0
2082,0.0
2085,0.0
2087,0.0
2088,0.0
2089,0.6941809384011993
2090,0.5492649158662893
2091,0.6671256745094885
2092,0.0
2093,0.0
2094,0.0
2096,0.0
2097,0.42701154187783086
2098,0.6515109692408705
2099,0.0
2103,0.0
2104,0.0
2105,0.0
2107,0.0
2108,0.0
2111,0.0
2112,0.4645514144408046
2113,0.24745227035746162
2114,0.6339031634603378
2118,0.5166063028353147
2119,0.6156598741327807
2120,0.0
2128,0.0
2130,0.357145648479407
2135,0.0
2136,0.0
2137,0.0
2138,1.0
2139,0.0
2141,0.0
2143,1.0
2144,0.0
2147,0.0
2148,0.0
2149,0.4895080482471829
2157,0.7305854282253155
2164,0.3358157006324601
2165,0.0
2166,0.0
2167,1.0
2168,0.0
2173,0.32909619831972176
2178,0.3173470265154995
2179,0.35739930229549993
2181,0.6815531659505102
2189,0.0
2190,0.304885120714472
2193,0.0
2194,0.0
2195,0.0
2196,0.6832676549324508
2199,1.0
2201,0.0
2202,1.0
2206,0.7895766864615338
2207,0.0
2208,0.519710833943972
2209,0.6968038129017387
2210,0.6912951119481628
2211,1.0
2215,1.0
2219,0.663456973063124
2220,0.0
2221,0.0
2222,0.3227905974876059
2224,0.2280751738179719
2227,0.272827037611329
2231,0.0
2232,0.3796335797601151
2233,0.0
2239,0.6133010594468471
2240,0.0
2241,0.6542001953837634
2242,0.0
2245,0.6257297770023699
2247,0.0
2248,0.323484379231269
2250,0.0
2251,0.3208952744473868
2253,0.0
2254,0.32062421612665204
2255,0.74457015979262
2256,0.32287740750718485
2257,0.6700917185653151
2258,0.0
2259,0.0
2262,0.0
2263,0.47721690504808006
2265,1.0
2266,0.0
2267,0.7169532685412551
2274,0.6253526603649876
2275,0.0
2276,0.6645053725603091
2280,0.405228190525289
2281,0.36647059936350257
2283,1.0
2284,1.0
2285,0.63054198843608
2290,0.0
2291,0.0
2295,0.0
2296,0.6086230091938905
2298,0.23180051990172443
2299,0.0
2303,0.0
2307,0.7172300810881311
2312,0.20663758078813355
2316,0.2503623470350115
2322,0.27069905506641906
2323,0.6884593382250203
2324,0.0
2326,0.0
2329,1.0
2330,0.0
2332,0.0
2335,0.6758033920380394
2337,0.0
2341,0.6575478524760964
2344,0.0
2345,0.0
2346,0.3958941831879975
2347,0.4048821583873099
2349,0.6614994204490114
2350,0.0
2352,0.0
2355,0.0
2361,0.0
2363,0.0
2366,0.0
2367,0.0
2369,0.223394989086865
2370,0.0
2371,0.35529311841334366
2376,0.6482512582565764
2377,0.6878485767445373
2380,0.2345945086869115
2382,0.6870328351541959
2384,0.7145025388093426
2386,0.33603387648040933
2388,0.0
2389,0.23130872772108882
2393,1.0
2398,0.0
2400,0.2816174686716628
2405,0.4053143632211646
2417,0.34759666698500913
2418,0.25072348174072345
2419,0.0
2420,1.0
2421,0.0
2426,1.0
2427,0.0
2428,0.48358416857804243
2433,0.0
2434,0.0
2435,0.0
2436,0.33593286524537447
2437,0.0
2439,0.3084821040814018
2442,0.0
2443,1.0
2448,0.6347957738376954
2449,0.0
2451,1.0
2453,0.0
2457,0.0
2458,0.7156996381505557
2462,1.0
2465,0.0
2466,0.0
2469,0.0
2470,0.0
2472,0.0
2473,0.24418944548220073
2474,0.0
2477,0.0
2478,0.0
2480,0.639640370454034
2481,0.0
2483,0.31355312167112553
2487,0.31088304011547124
2490,0.0
2494,0.5406823694224973
2496,1.0
2501,1.0
2502,0.27469388826302693
2506,0.0
2508,0.0
2513,0.24758744401040178
2514,0.2275420806967183
2515,0.0
2517,0.2530375216300585
2518,0.0
2522,0.0
2527,0.30631875488325366
2532,0.3272247397128077
2533,0.2729962717349906
2534,0.0
2535,0.0
2538,0.0
2540,0.3337038189886196
2543,0.0
2544,0.24148850519001613
2546,0.2475800275284558
2547,0.3033890807219771
2548,0.30908998654957376
2549,0.0
2551,0.68280078172311
2552,0.0
2557,0.0
2559,1.0
2560,0.0
2562,0.0
2567,0.2884667337863691
2569,0.0
2580,0.0
2583,0.5169886395941368
2588,0.0
2592,0.0
2595,0.0
2599,0.31639387705297245
2600,0.2565353853253413
2601,1.0
2604,0.0
2607,0.541220421089749
2608,0.0
2611,0.0
2612,0.6253220164242418
2613,0.0
2614,0.7579903544364868
2620,0.6742466654600355
2627,0.0
2630,0.31100463486516183
2631,1.0
2637,0.0
2640,0.0
2642,0.0
2643,1.0
2644,0.0
2645,1.0
2648,0.0
2649,0.22856733710754507
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2656,0.3231530417621422
2657,0.0
2664,0.0
2665,0.13776695764588245
2668,0.5141417770423635
2669,0.4464502103645949
2671,0.7036424635039715
2673,1.0
2675,0.7471083786369985
2678,0.6478497359327327
2680,0.0
2682,0.8026394076966609
2686,0.2369548541228136
2688,0.6158077874156971
2689,0.0
2691,0.0
2693,0.0
2698,0.5550983711313783
2703,0.3033235852491721
2705,0.23531076023740663
2706,0.0
2707,0.0
2711,0.0
2716,1.0
2717,0.2595387678145572
2721,0.6347677693806222
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2732,0.0
2733,1.0
2734,0.0
2740,0.2841787063455369
2743,0.5090942214512405
2744,0.2949131250865926
2747,0.0
2749,0.20600683831581396
2750,0.0
2751,0.0
2754,1.0
2755,0.2795257560684096
2756,1.0
2758,0.7124792308592535
2763,0.19296248375510877
2767,0.0
2771,0.0
2772,0.0
2777,0.30436754908373764
2784,0.0
2788,0.6878368651934134
2789,0.0
2790,0.601990696026395
2793,0.0
2796,0.46534190033508543
2798,0.3118634611591556
2799,0.22001324604953443
2800,0.0
2803,0.4079265162555733
2804,0.0
2807,0.0
2808,0.0
2809,0.16762379767303795
2816,0.0
2824,0.0
2825,0.6562745372672024
2826,1.0
2829,0.0
2833,0.2268883672497329
2836,0.2527839754273791
2837,0.16091165336187596
2839,0.2246463726656068
2841,0.4892202214479279
2842,0.0
2845,0.0
2846,1.0
2847,0.0
2849,0.3363337732102075
2852,0.0
2857,1.0
2861,0.4587125562080926
2864,0.2344852237206809
2868,0.0
2871,0.2939555884702651
2872,0.0
2873,0.4126179661821855
2874,0.0
2875,0.0
2876,0.6612304819492492
2878,0.0
2880,0.0
2882,0.0
2884,0.30867127405214545
2885,0.5894138757092211
2886,1.0
2887,0.0
2889,0.0
2890,0.29488642676072857
2891,0.0
2892,0.7363097859241674
2894,1.0
2896,0.6928539317567856
2899,0.355076423714255
2900,0.3437613138736846
2901,1.0
2903,0.0
2904,0.3232124717955638
2905,1.0
2906,0.7064833973064818
2907,0.0
2910,0.6752020904129791
2911,0.6092644095137565
2914,1.0
2921,1.0
2923,0.0
2926,0.0
2927,0.0
2928,0.0
2929,1.0
2932,0.0
2934,0.0
2935,0.0
2937,0.0
2939,1.0
2940,0.0
2944,0.182200499421206
2947,0.34095584781753396
2948,0.5736144105665465
2950,0.0
2954,1.0
2955,0.0
2957,0.0
2966,0.6463554067229794
2968,0.0
2969,0.0
2971,1.0
2973,0.2776188373665433
2977,0.6241206719659083
2979,0.6624593238533659
2980,0.5625432295273941
2981,0.769534134349024
2982,1.0
2985,0.6375153214198913
2988,0.2831548003810206
2989,0.0
2992,0.0
2997,0.44399899271436305
3001,0.32601879007446144
3004,0.0
3010,0.0
3012,1.0
3013,0.233077018354329
3015,0.2214134482714932
3017,1.0
3018,0.6900182599898973
3019,0.19118896911449187
3020,0.0
3024,0.2549474399732959
3025,0.0
3027,0.2466166148598952
3029,0.6528542984283314
3031,0.6506904622520185
3032,0.13689345943901848
3034,0.0
3040,0.6141314892152815
3041,0.6021474255793801
3042,0.600177340009404
3045,0.0
3048,0.7453674503904201
3050,0.0
3051,0.0
3054,0.6712912570954251
3056,0.0
3058,0.0
3060,0.7357979884071499
3063,0.0
3064,0.0
3066,0.6951437036603326
3067,0.5474982203007416
3068,0.0
3069,0.0
3071,0.2028351004325392
3073,0.0
3076,0.7002115878569894
3077,0.22523056311789105
3081,0.30847908117854683
3084,0.3474659651623816
3087,0.0
3089,0.0
3094,1.0
3095,0.23829724557327947
3096,0.2537549801314512
3099,0.2410905706238154
3100,0.0
3101,1.0
3106,0.0
3108,0.3324682186361641
3114,0.4432521426319346
3117,0.33486945637133253
3118,0.2729108347181751
3119,0.0
3122,0.0
3123,1.0
3124,0.0
3127,0.3026624578981158
3129,0.6553537123268135
3130,0.0
3135,0.3250084246799207
3136,0.0
3140,0.0
3143,0.5950004472776811
3146,1.0
3148,0.0
3150,0.7159377501681812
3156,0.0
3161,0.0
3162,0.0
3165,0.0
3166,1.0
3172,0.27189560828216003
3173,0.0
3174,0.0
3175,1.0
3176,0.0
3184,0.2908211713259209
3185,0.0
3186,0.07995510082930406
3189,0.2558513521011404
3191,0.0
3193,1.0
3194,1.0
3198,0.0
3203,0.6918475581301708
3205,0.6974196868282768
3211,0.0
3212,1.0
3213,0.0
3214,0.0
3217,0.6073398371624368
3222,0.5675580449900064
3225,0.7014831654350514
3229,0.5310035986213051
3230,0.6852674186491254
3231,0.4967429149140966
3233,1.0
3236,0.5709260562310922
3237,0.0
3239,0.32756554359905315
3240,1.0
3241,0.0
3245,0.0
3246,0.0
3249,0.2974738270459026
3251,1.0
3253,0.0
3256,0.0
3257,0.3551157554694197
3259,0.5535193386642909
3264,0.24613531351898438
3265,0.0
3266,0.0
3267,0.6362921221259727
3269,0.7025467342013632
3271,0.2858023666746808
3274,0.0
3277,0.0
3282,1.0
3283,0.6122329809579647
3284,0.0
3288,0.0
3289,0.0
3290,0.0
3295,0.0
3298,0.0
3300,0.0
3301,0.0
3303,0.3299608040487153
3306,0.0
3307,0.0
3308,0.6674104448247549
3312,0.24105931900252714
3316,0.3462680046176321
3317,0.0
3320,0.0
3323,0.0
3327,0.622535863449904
3337,0.0
3339,0.0
3341,1.0
3349,0.0
3353,0.0
3358,0.2528427562156456
3363,0.0
3364,0.0
3370,1.0
3380,0.0
3381,1.0
3383,0.28166489734056804
3386,0.0
3387,0.6785840744139314
3392,0.696848221969931
3396,0.3219267506143561
3397,0.0
3400,0.0
3401,1.0
3402,0.0
3404,0.0
3405,0.5210781737350382
3406,0.0
3407,0.7520202946109046
3408,0.0
3411,0.47471028728911846
3413,1.0
3422,0.0
3423,0.7107411956847887
3425,1.0
3428,1.0
3429,0.0
3433,0.5914540052432393
3437,0.0
3439,0.7021234735149966
3447,0.6704059187811521
3454,0.0
3455,0.33752564298158044
3456,1.0
3457,0.0
3458,0.7084282467563005
3459,0.5598447201925614
3463,0.5398957166956325
3464,0.0
3467,0.0
3472,0.3449470934884987
3478,0.3250197826445735
3479,0.0
3481,0.35265157156342364
3483,0.7479131020458553
3485,0.6486770080657995
3490,1.0
3491,0.5103221965540681
3492,0.5810864586488174
3493,1.0
3495,0.0
3496,0.0
3497,0.0
3498,0.25074314797886493
3501,0.0
3502,0.0
3503,0.0
3504,1.0
3505,0.3094365565745551
3508,0.0
3509,0.286560805352424
3511,0.29362016863143364
3512,1.0
3514,0.2636429761185114
3520,0.307748545921642
3522,0.0
3523,0.0
3532,0.6924913052720576
3534,0.24723291200021305
3535,0.3812068188537627
3536,0.7188360329209074
3541,0.0
3542,0.35043970372655003
3545,0.0
3546,0.0
3548,0.0
3551,0.0
3554,0.21932454868815776
3558,0.0
3559,0.39434069392855536
3561,0.33367218444242236
3563,0.5308960664426364
3568,0.0
3570,0.0
3572,0.5473147659298521
3577,0.6504937728286269
3579,0.3538542890313384
3580,1.0
3581,0.6697307697990992
3584,0.7549695794016271
3586,1.0
3595,0.0
3597,0.21716868615717322
3600,0.5364296233705383
3601,0.0
3602,0.6535665291577618
3606,0.0
3607,0.6232967543375698
3609,0.0
3611,0.0
3617,0.0
3618,0.2634658419994288
3620,0.6547160338340349
3626,0.620691030556496
3628,0.28059461884122067
3631,0.3080308085217607
3633,1.0
3638,0.7170780674084477
3640,0.0
3643,1.0
3646,0.0
3649,1.0
3650,0.0
3654,0.6284094279942547
3659,0.0
3661,0.0
3664,0.0
3665,0.6236340616557868
3669,0.6893255121216713
3670,0.34114176492825693
3672,0.0
3675,0.0
3678,0.3109654720465453
3682,1.0
3686,0.3117615063162169
3687,0.3433748918163469
3692,0.0
3694,0.3072316352146135
3696,0.0
3698,0.0
3699,0.31844708722309056
3700,0.28209505488505815
3701,1.0
3702,0.0
3705,1.0
3707,1.0
3709,1.0
3710,0.6588333623612788
3713,1.0
3717,0.7006587849202841
3719,0.6429250493248556
3720,0.0
3722,0.5632558857356097
3724,0.2088429253019638
3725,0.0
3729,0.0
3734,0.0
3735,0.5532571922558177
3736,0.3455473394253955
3740,0.5270492123350147
3742,0.6077516542733685
3743,0.41202274962281815
3744,0.2628080245847325
3749,0.5253929491624936
3751,0.0
3752,0.0
3753,0.0
3754,0.0
3761,0.0
3762,1.0
3763,0.0
3766,1.0
3767,0.6754558758825512
3768,0.0
3769,0.0
3770,0.29306936419461155
3771,0.29174431455355193
3780,0.0
3785,0.6180789713829636
3787,0.2866788370878084
3789,0.0
3793,0.4717286218392847
3794,1.0
3795,0.0
3797,0.6637386352033869
3806,0.6014522933875742
3809,0.632272583001307
3810,0.0
3815,0.0
3816,0.25735745091329376
3817,0.0
3818,0.5632749357196024
3819,0.0
3823,0.0
3824,0.2720313636155443
3825,0.0
3826,1.0
3827,0.0
3830,0.0
3831,0.0
3832,1.0
3835,0.21922302479584124
3836,0.0
3837,0.30568312361416905
3838,0.7342340273877199
3839,0.0
3840,0.6799256544364922
3841,0.0
3842,0.0
3843,0.7123746571080485
3844,0.7664729526417965
3845,0.3262711044204783
3846,0.6293710877161185
3848,0.0
3850,0.0
3852,0.0
3854,0.0
3855,0.0
3856,0.39465628882443976
3859,1.0
3860,0.6684753573123626
3861,0.34320768066877244
3865,0.8536221671155092
3866,1.0
3867,0.0
3868,0.0
3874,0.32496694425989947
3877,0.0
3880,0.4521271277231103
